P-nummer;Startdato;Ophørsdato;Navn;Adresse;Postnr.;By;Hovedbranche;Telefonnr;Email;Reklamebeskyttet
1019326728;01.06.2014;;Aarup Apotek;Bredgade 60;5560;Aarup;477300 Apoteker;63465105;lars@apoteket.dk;Nej
1019559528;07.07.2014;;Borup Apotek;Hovedgaden 15;4140;Borup;477300 Apoteker;57526006;steffen.zederkof@mac.com;Ja
1017678422;17.05.2012;;Brøndbyøster Apotek;Nygårds Plads 29A;2605;Brøndby;477300 Apoteker;36754070;broendbyoester@apoteket.dk;Nej
1003180326;01.01.1991;;GØRLEV APOTEK;Algade 29;4281;Gørlev;477300 Apoteker;58855046;;Ja
1000688188;01.01.1995;;HVIDOVRE APOTEK;Hvidovrevej 178;2650;Hvidovre;477300 Apoteker;;;Nej
1017444553;30.01.2012;;Lystrup apotek;Lystrup Centervej 85;8520;Lystrup;477300 Apoteker;86226800;;Ja
1023528270;17.04.2018;;Børkop Apotek;Ny Boder 16;7080;Børkop;477300 Apoteker;75866444;555tb@apoteket.dk;Ja
1023614312;15.05.2018;;Skovlunde Apotek;Torvestrædet 2;2740;Skovlunde;477300 Apoteker;;jacob@lenau.dk;Ja
1022519987;01.06.2017;;Vindinggård Apotek;Vindinggård Center 7B;7100;Vejle;477300 Apoteker;75838068;gorms@apoteket.dk;Ja
1019326744;01.06.2014;;Vissenbjerg Apotek;Østergade 11;5492;Vissenbjerg;477300 Apoteker;63465109;lars@apoteket.dk;Nej
1002902601;19.11.1979;;Søborg Apotek;Søborg Hovedgade 86;2860;Søborg;477300 Apoteker;39560724;;Nej
1014408599;07.05.2008;;Aabybro apotek;Østergade 36;9440;Aabybro;477300 Apoteker;98244288;Aabybro@apoteket.dk;Nej
1015620761;31.10.2009;;Brovst apotek;Østergade 16;9460;Brovst;477300 Apoteker;98244288;Aabybro@apoteket.dk;Nej
1002901812;19.11.1979;;RINGSTED APOTEK;Sct Hansgade 23;4100;Ringsted;477300 Apoteker;57611459;;Nej
1008657528;01.01.2000;;Aulum Apotek;Skolegade 2;7490;Aulum;477300 Apoteker;;;Nej
1020875530;01.12.2015;;Trøjborg Apotek;Tordenskjoldsgade 30;8200;Aarhus;477300 Apoteker;86167377;ema@apoteket.dk;Nej
1002902248;01.01.1970;;HEDENSTED APOTEK;Bytorvet 21B;8722;Hedensted;477300 Apoteker;;;Nej
1017711748;01.07.2012;;Charlottenlund Apotek;Lindegårdsvej 51;2920;Charlottenlund;477300 Apoteker;39641957;hannerothe@apoteket.dk;Nej
1017586994;02.04.2012;;Folkebo Apotek, filial af Albani Apotek;Hjallesevej 201;5230;Odense;477300 Apoteker;66115752;;Nej
1021416041;26.04.2016;;Aalestrup Apotek - filial af Aars Apotek;Jernbanegade 6;9620;Aalestrup;477300 Apoteker;98641422;writetolonnie@gmail.com;Ja
1008652488;01.04.2000;;Hedegårdens Apotek, filial af Ballerup apotek;Hedeparken 9;2750;Ballerup;477300 Apoteker;44970250;hedegaarden@apotekeren.dk;Ja
1025382613;01.02.2020;;Karise Apotek - filial u. Stevns Apotek;Syrenvænget 20;4653;Karise;477300 Apoteker;56788195;karise@apoteket.dk;Ja
1015802479;27.01.2010;;Kolind Apotek filial af Ebeltoft Apotek;Drasbeksgade 16;8560;Kolind;477300 Apoteker;;;Nej
1021345160;01.05.2016;;Allinge Apotek, Filial af Nexø Apotek;c/o Allinge Apotek/Gert Møller-Jensen -   Kirkegade 13;3770;Allinge;477300 Apoteker;56480048;allinge@apoteket.dk;Ja
1019051168;16.01.2014;;Næsby Apotek, filial af Albani Apotek;Bogensevej 49  -  Næsby;5270;Odense;477300 Apoteker;66180272;albani@apoteket.dk;Nej
1020875549;01.12.2015;;Skejby Apotek, filial af Trøjborg Apotek;Skelagervej 5 - 7;8200;Aarhus;477300 Apoteker;86167377;ema@apoteket.dk;Nej
1023422944;12.03.2018;;Farsø Apotek - filial af Aars Apotek;Torvet 8 -  st.;9640;Farsø;477300 Apoteker;98631777;;Ja
1017639729;29.04.2012;;Hesselager Apotek, Filial af Svendborg Løve Apotek;Langgade 20;5874;Hesselager;477300 Apoteker;62251003;Lars.Kaarill@apoteket.dk;Ja
1014589925;14.07.2008;;Trekroner Apotek, filial af Roskilde Svane Apotek;Trekroner Centervej 55;4000;Roskilde;477300 Apoteker;46322300;trekroner@apotekeren.dk;Nej
1025530779;09.03.2020;;Kvægtorvets Apotek, filial af Næstved Svane Apotek;Kvægtorvet 8;4700;Næstved;477300 Apoteker;55720063;naestved@apotekeren.dk;Ja
1018909517;21.11.2013;;Amager Strand apotek;Strandlodsvej 41;2300;København;477300 Apoteker;32835757;petertraulsen@apoteket.dk;Nej
1022864625;01.11.2017;;Frederiksberg Centre Apotek;Falkoner Alle 21 - 23;2000;Frederiksberg;477300 Apoteker;33212639;frberg@apoteket.dk;Ja
1024413329;11.02.2019;;Vejen Trolde Apotek;Rådhuspassagen 1;6600;Vejen;477300 Apoteker;75360888;200vt@apoteket.dk;Ja
1013754108;01.11.2007;;ØSTER JØLBY APOTEK;Doktor Lunds Vej 4  -  Øster Jølby;7950;Erslev;477300 Apoteker;97720966;clemens@apoteket.dk;Nej
1025490629;01.05.2020;;Ikast Apotek Vest;c/o Løvbjerg -   Vestergade 61;7430;Ikast;477300 Apoteker;60624994;hkj@apoteket.dk;Ja
1022213667;23.02.2017;;Viborg Rådhus Apotek;Farvervej 2G;8800;Viborg;477300 Apoteker;88440622;;Nej
1022515248;01.08.2017;;Løve Apotek Maribo;Lollands Centret 36;4930;Maribo;477300 Apoteker;;;Nej
1002900129;19.11.1979;;ISLANDS BRYGGE APOTEK;Islands Brygge 3;2300;København;477300 Apoteker;32956361;;Nej
1025300927;01.01.2020;;Høje Taastrup Apotek;Høje Taastrup Boulevard 44;2630;Taastrup;477300 Apoteker;43521777;;Ja
1022164046;01.03.2017;;Waterfront Apotek Hellerup;Philip Heymans Alle 17;2900;Hellerup;477300 Apoteker;39180205;waterfront@apoteket.dk;Ja
1025144364;22.10.2019;;Strøby Egede Apotek;Kystvejen 3B -  st.;4600;Køge;477300 Apoteker;56267272;steffen.zederkof@mac.com;Ja
1024869292;02.09.2019;;Aarhus Magasin Apotek;c/o Magasin Aarhus -   Immervad 2;8000;Aarhus;477300 Apoteker;86120022;;Ja
1021515848;01.06.2016;;Brøndby Strand Apotek;Brøndby Strand Centrum 16;2660;Brøndby;477300 Apoteker;36784433;jakob@tjelum.dk;Nej
1024505738;01.04.2019;;Roskilde Stations Apotek;Stationscentret 12;4000;Roskilde;477300 Apoteker;46322300;roskilde@apotekeren.dk;Ja
1022523259;01.09.2017;;Sakskøbing Løve Apotek;Søndergade 11 -  st.;4990;Sakskøbing;477300 Apoteker;;;Nej
1024053691;01.11.2018;;Apotek Borups Alle;Borups Alle 116;2000;Frederiksberg;477300 Apoteker;35398382;090pp@apoteket.dk;Ja
1020885447;11.11.2015;;Det Gamle Apotek;Adelgade 2;8900;Randers;563000 Cafeér, værtshuse, diskoteker mv.;41101269;cafejensotto@gmail.com;Ja
1025094391;01.11.2019;;København Lufthavns Apotek;c/o Mikkel Rostgaard Jørgensen -   Lufthavnsboulevarden 6;2770;Kastrup;477300 Apoteker;30317576;kastrup@apoteket.dk;Ja
1021838175;14.10.2016;;Brønderslev Løve Apotek;Arkaden 14;9700;Brønderslev;477300 Apoteker;98821211;172pi@apoteket.dk;Nej
1022615765;04.07.2017;;Løve Apotek Maribo;Lollands Centret 36;4930;Maribo;477300 Apoteker;54853300;018ma@apoteket.dk;Nej
1021752920;01.11.2016;;Neptun Apotek Ribe;c/o Kvickly Ribe -   Seminarievej 1;6760;Ribe;477300 Apoteker;75128077;neptun.ribe@apoteket.dk;Ja
1001116787;01.01.1992;;EJD HERLEV APOTEK;c/o DEAS A/S -   Dirch Passers Allé 76;2000;Frederiksberg;682030 Anden udlejning af boliger;70302020;info@deas.dk;Nej
1015313648;11.06.2009;;Nørre Snede Apotek;Bredgade 22;8766;Nørre;477300 Apoteker;75771355;;Nej
1014586780;11.07.2008;;Aalborg Storcenter apotek;c/o Aalborghus apotek -   Hobrovej 452;9200;Aalborg;477300 Apoteker;98185218;aalborgstorcenter@apoteket.dk;Ja
1022937223;04.10.2017;;Slagelse Svane Apotek;Jernbanegade 7 -  st. 4.;4200;Slagelse;477300 Apoteker;58520134;aa@anitabeate.dk;Nej
1003251673;01.01.1993;;Region Hovedstadens Apotek;Bispebjerg Bakke 23;2400;København;464610 Engroshandel med medicinalvarer og sygeplejeartikler;;;Nej
1004207209;01.01.1996;;ROSENGÅRDEN APOTEK ROSENGÅRDSCENTRET;Ørbækvej 75;5220;Odense;477300 Apoteker;66159118;;Nej
1014485003;11.06.2008;;Sønderborg Jernbane Apotek;Jernbanegade 10;6400;Sønderborg;477300 Apoteker;;;Nej
1021740787;01.09.2016;;Apopro Online Apotek;Ventrupvej 27;2670;Greve;477300 Apoteker;;info@apopro.dk;Ja
1021163399;16.02.2016;;St. Thomas Apotek;Nørretorv 1B;7100;Vejle;477300 Apoteker;;tcbuck@hotmail.com;Nej
1017472816;01.03.2012;;Viby Apotek Århus;Viby Ringvej 10 -  st. 26.;8260;Viby;477300 Apoteker;86141299;viby@apoteket.dk;Nej
1021304642;01.05.2016;;Fredericia Krone Apotek;Prinsessegade 45;7000;Fredericia;477300 Apoteker;31692242;047tk@apoteket.dk;Ja
1021015829;01.01.2016;;Glostrup Apotek Dosispak;Priorparken 880 -  2.;2605;Brøndby;477300 Apoteker;43750025;glostrup@dosispakning.dk;Ja
1002989894;01.04.1994;;NAKSKOV LØVE APOTEK;Nygade 17;4900;Nakskov;477300 Apoteker;54923211;;Nej
1013481799;23.07.2007;;Vanløse Løve Apotek;Vanløse Torv 1 -  st. 123.;2720;Vanløse;477300 Apoteker;38745745;343ka@apoteket.dk;Nej
1023605003;11.05.2018;;Randers Nord Apotek;Mariagervej 175;8920;Randers;477300 Apoteker;26373266;Thorbjoerner@gmail.com;Ja
1025690555;01.05.2020;;Østerparkens Apotek Taastrup;Taastrup Hovedgade 87;2630;Taastrup;477300 Apoteker;46323277;017da@apoteket.dk;Ja
1022975915;01.03.2018;;Silkeborg Nørrevænget Apotek;Viborgvej 16D;8600;Silkeborg;477300 Apoteker;87221155;nørrevænget@apoteket.dk;Nej
1002942763;01.01.1991;;SCT JØRGENS APOTEK;Sct Jørgens Park 34;4700;Næstved;477300 Apoteker;55720064;;Nej
1025643263;13.05.2020;;Mega Syd Apotek;Ringvej Syd 100E;8260;Viby;477300 Apoteker;86148938;megasyd@apoteket.dk;Ja
1015634029;01.10.2009;;Aabenraa Løve Apotek;Madevej 9;6200;Aabenraa;477300 Apoteker;74622224;;Nej
1002896387;01.01.1992;;Strøby Egede Apotek;Kystvejen 3B;4600;Køge;477300 Apoteker;56267272;stevns@apoteket.dk;Nej
1016360771;04.10.2010;;Det Gamle Apotek;Slotsbakken 8;6300;Gråsten;551010 Hoteller;60606522;johanne@freitag.dk;Nej
1002903967;01.01.1992;;KØGE BOHOLTE APOTEK;Marksvinget 21;4600;Køge;477300 Apoteker;;;Nej
1025662934;01.05.2020;;København Vaisenhus Apotek;Landemærket 5 -  3.;1119;København;477300 Apoteker;33154110;vaisenhus@apoteket.dk;Ja
1002990404;01.10.1994;;KGL HOF APOTEK;Store Kongensgade 45;1264;København;477300 Apoteker;33141168;;Nej
1020655638;24.08.2015;;Taastrup Torv Apotek;Taastrup Torv 8;2630;Taastrup;477300 Apoteker;46323277;017da@apoteket.dk;Ja
1019239086;21.03.2014;;Neptun Apotek Sædding;Fyrvej 34;6710;Esbjerg;477300 Apoteker;75152037;saedding@apoteket.dk;Nej
1021833262;01.11.2016;;Gazelle Online Apotek;c/o Trine Persson -   Bavne Alle 25;8370;Hadsten;477300 Apoteker;;trine.persson@webapoteket.dk;Ja
1024867826;01.07.2019;;Hillerød Krone Apotek;Helsingørsgade 10;3400;Hillerød;477300 Apoteker;;eirheim@mail.dk;Nej
1016167467;06.07.2010;;Gammel Kongevej Apotek;Gammel Kongevej 76;1850;Frederiksberg;477300 Apoteker;33313288;gl.kongevej@apoteket.dk;Nej
1003180399;19.11.1979;;VESTER SKERNINGE APOTEK;Fåborgvej 40;5762;Vester;477300 Apoteker;62241030;;Nej
1003186610;01.01.1992;;Jægerspris Fasan Apotek;Hovedgaden 42;3630;Jægerspris;477300 Apoteker;47503426;skib130@apoteket.dk;Nej
1021991674;20.02.2017;;Varde Østervold Apotek;Østervold 5;6800;Varde;477300 Apoteker;75221311;051jr@apoteket.dk;Ja
1008605102;01.01.2000;;Region Hovedstadens Apotek;Italiensvej 1;2300;København;464610 Engroshandel med medicinalvarer og sygeplejeartikler;;;Nej
1008604432;01.01.2000;;Region Hovedstadens Apotek;Nordre Fasanvej 57;2000;Frederiksberg;464610 Engroshandel med medicinalvarer og sygeplejeartikler;;;Nej
1025165620;01.11.2019;;Ringsted Svane Apotek;c/o Stakladen -   Nørregade 13;4100;Ringsted;477300 Apoteker;58520134;;Ja
1002904355;01.01.1992;;TÅRNBY TORV APOTEK;Tårnby Torv 9;2770;Kastrup;477300 Apoteker;32506846;taarnby@apoteket.dk;Ja
1023464779;01.04.2018;;Køge Stations Apotek;Rådhusstræde 10G;4600;Køge;477300 Apoteker;32220122;koegestations@apoteket.dk;Nej
1022282871;01.04.2017;;Nørre Nebel Apotek;Bredgade 12;6830;Nørre;477300 Apoteker;75221311;051jr@apoteket.dk;Ja
1025154122;01.01.2020;;Hammel Frijsenborg Apotek;Østergade 1C;8450;Hammel;477300 Apoteker;;;Nej
1003192566;03.07.1967;;THISTED SVANE APOTEK;Storegade 5A -  st. tv.;7700;Thisted;477300 Apoteker;97920011;;Nej
1020800123;06.10.2015;;Hornbæk Løve Apotek;Viborgvej 102;8920;Randers;477300 Apoteker;64645500;011hl@apoteket.dk;Ja
1018756265;16.09.2013;;Aalborg Løve Apotek;Nytorv 3;9000;Aalborg;477300 Apoteker;98120366;063fo@apoteket.dk;Ja
1016215690;01.09.2010;;Kolding Løve Apotek;Jernbanegade 26;6000;Kolding;477300 Apoteker;75524233;;Nej
1019805723;14.10.2014;;Nørre Alslev Apotek;Apotekergade 1;4840;Nørre;477300 Apoteker;31516187;tl@apoteket.dk;Ja
1019326736;01.06.2014;;Nr. Aaby Apotek;Grønnegade 12;5580;Nørre;477300 Apoteker;63465108;lars@apoteket.dk;Nej
1002901836;01.01.1992;;HØJE TAASTRUP APOTEK;Høje Taastrup Boulevard 44  -  Høje Taastrup;2630;Taastrup;477300 Apoteker;43521777;taastrup@apoteket.dk;Nej
1020559329;01.07.2015;;Det Lille Apotek;Solbjerg Hovedgade 77;8355;Solbjerg;563000 Cafeér, værtshuse, diskoteker mv.;86927133;jemi@post2.tele.dk;Ja
1022943029;01.01.2018;;Maribo Torvegades Apotek;Torvegade 9;4930;Maribo;477300 Apoteker;;;Nej
1003160248;01.01.2000;;REBERBANE APOTEK AALBORG;Reberbansgade 25;9000;Aalborg;477300 Apoteker;;;Nej
1002902595;01.03.1994;;DALGAS BOULEVARD APOTEK;Dalgas Boulevard 91;2000;Frederiksberg;477300 Apoteker;38864343;;Nej
1024003317;22.11.2018;;Frederiksberg Løve Apotek;Falkoner Alle 88;2000;Frederiksberg;477300 Apoteker;38860202;334fla@apoteket.dk;Ja
1002952689;01.07.1990;;HJØRRING SVANE APOTEK;Strømgade 5A -  1.;9800;Hjørring;477300 Apoteker;98920777;;Nej
1024917483;01.09.2019;;Grindsted Lyng Apotek;Vestergade 34;7200;Grindsted;477300 Apoteker;75320022;billundgrindsted@apotekeren.dk;Ja
1021650346;14.10.2016;;Slagelse Løve Apotek;Jernbanegade 10;4200;Slagelse;477300 Apoteker;51602126;Jacob@Hjelme.com;Nej
1018694871;19.08.2013;;Løve Apotek Nysted;Adelgade 13;4880;Nysted;477300 Apoteker;54871008;nysted@apoteket.dk;Nej
1022566578;17.08.2017;;Vejen Trolde Apotek;Rådhuspassagen 1;6600;Vejen;477300 Apoteker;;;Ja
1019959348;01.12.2014;;Beder-Malling Apotek;Byvej 2;8330;Beder;477300 Apoteker;86938100;mikkelnorreslet@apoteket.dk;Ja
1020917454;01.11.2015;;Hadsten Gazelle apotek;c/o Lars Persson -   Bavne Alle 25;8370;Hadsten;477300 Apoteker;29803680;lars.persson@apoteket.dk;Ja
1021381337;30.04.2016;;Rødovre Krone Apotek;Rødovre Centrum 1R -  st. 6.;2610;Rødovre;477300 Apoteker;27839761;broendbyoester@apoteket.dk;Ja
1024780976;26.08.2019;;Haderselv Krone Apotek;Bredgade 12;6100;Haderslev;477300 Apoteker;;;Ja
1003157893;01.01.1987;;OXFORD ALLE APOTEK;Amagerbrogade 204B;2300;København;477300 Apoteker;32559804;apotek.oxford@apoteket.dk;Nej
1025751686;01.06.2020;;Guldborgsund Svane Apotek;Guldborgsundcentret 23;4800;Nykøbing;477300 Apoteker;22418133;136fp@apoteket.dk;Ja
1023191233;01.02.2018;;Sct. Mathias Apotek;Sct. Mathias Gade 38;8800;Viborg;477300 Apoteker;22990729;053lm@apoteket.dk;Nej
1024173263;22.01.2019;;Aarhus Ceres Apotek;Ceres Allé 12 -  kl.;8000;Aarhus;477300 Apoteker;81118099;;Nej
1021015985;04.01.2016;;Brødremenighedens Gamle Apotek;c/o Trunte Pallesen -   Lindegade 21;6070;Christiansfeld;563000 Cafeér, værtshuse, diskoteker mv.;61281116;trunte@amanda-m.dk;Ja
1023889524;22.08.2018;;Det Lille Apotek;Godthåbsvej 19;9230;Svenstrup;563000 Cafeér, værtshuse, diskoteker mv.;;Lonesvendsen63@gmail.com;Ja
1005056617;01.01.1998;;Region Hovedstadens Apotek;Juliane Maries Vej 16;2100;København;464610 Engroshandel med medicinalvarer og sygeplejeartikler;35453545;;Nej
1003819875;01.01.1995;;Region Hovedstadens Apotek;Dyrehavevej 29;3400;Hillerød;464610 Engroshandel med medicinalvarer og sygeplejeartikler;;;Nej
1025514382;01.04.2020;;Holbæk Elefant Apotek;c/o niels frederiksens vej 14 -   Ahlgade 32;4300;Holbæk;477300 Apoteker;22657556;frost@apoteket.dk;Nej
1024102269;01.11.2018;;Valby og Stenløse Apotek;Valby Langgade 49;2500;Valby;477300 Apoteker;31313919;kenneth@lokind.dk;Ja
1025736040;01.06.2020;;Horsens Svane Apotek;Grønlandsvej 1D;8700;Horsens;477300 Apoteker;21604574;118pp@apoteket.dk;Ja
1024547333;01.04.2019;;Haderslev Løve Apotek;Gravene 1 -  st. tv.;6100;Haderslev;477300 Apoteker;74522443;;Ja
1008605005;01.01.2000;;Region Hovedstadens Apotek;Kettegård Alle 30;2650;Hvidovre;464610 Engroshandel med medicinalvarer og sygeplejeartikler;;;Nej
1021250291;11.04.2016;;Lyngby Løve Apotek;Jernbanepladsen 43;2800;Kgs.;477300 Apoteker;45870820;lyngby@apoteket.dk;Ja
1008698410;01.01.2000;;Region Hovedstadens Apotek;Marielundvej 25;2730;Herlev;212000 Fremstilling af farmaceutiske præparater;44577700;;Nej
1016504021;01.01.2011;;Tønder Løve Apotek;Storegade 28;6270;Tønder;477300 Apoteker;74721115;toender@apoteket.dk;Ja
1020379983;25.03.2015;;Roskilde Dom Apotek;Algade 51;4000;Roskilde;477300 Apoteker;46323277;mkorsholm@gmail.com;Ja
1021583266;01.08.2016;;Sct. Stefans Apotek;Nørrebrogade 140;2200;København;477300 Apoteker;24286062;242va@apoteket.dk;Nej
1025655768;01.03.2020;;Kongelig Hof Apotek;Store Kongensgade 45;1264;København;477300 Apoteker;33141168;kglhof@apoteket.dk;Nej
1015940634;01.07.2010;;Frederiksberg Apotek/ Gammel Kongevej Apotek v/Lone Aagaard;Gammel Kongevej 162;1850;Frederiksberg;477300 Apoteker;33212639;frberg@apoteket.dk;Nej
1016911891;08.06.2011;;Tilst Apotek, filial af Aarhus City Vest Apotek;c/o Bilka -   Agerøvej 7  -  True;8381;Tilst;477300 Apoteker;86242295;;Nej
1018719971;30.08.2013;;Nykøbing Apotek og Holbæk Elefant Apotek v/Trine Frost;Algade 20;4500;Nykøbing;477300 Apoteker;59910085;frost@apoteket.dk;Nej
1024877627;01.11.2019;;Hillerød Øst Apotek, Filial af Hillerød Krone Apotek;Fredskovhellet 1A;3400;Hillerød;477300 Apoteker;48263660;oest@apoteket.dk;Ja
1008648049;01.01.2000;;Skanderborg Apotek / filial Ry;Siimtoften 2;8680;Ry;477300 Apoteker;86893088;ry@skanderborg-apotek.dk;Ja
1021460172;01.08.2016;;Sct. Nicolai Apotek Vest;c/o Kvickly Storcenter -   Vestergade 167;5700;Svendborg;477300 Apoteker;62210152;sct.nicolai@apotekeren.dk;Ja
1025049655;04.10.2019;;Det Gamle Apotek Tivoli;c/o Tivoli -   Vesterbrogade 3;1620;København;464930 Engroshandel med kufferter og lædervarer;74721966;;Ja
1025047997;26.08.2019;;Det Gamle Apotek Frederiksberggade;Frederiksberggade 24;1459;København;464930 Engroshandel med kufferter og lædervarer;74721966;;Ja
1025784002;29.04.2020;;Spareforeningen Det Lille Apotek;Hovedgaden 46;4050;Skibby;949900 Andre organisationer og foreninger i.a.n.;21668526;Susanne@hotmail.com;Ja
1020842446;27.10.2015;;Ejerforeningen Det Gamle Apotek;c/o ADVICE Ejendomsadministration a/s -   Rådhustorvet 4C;4760;Vordingborg;949900 Andre organisationer og foreninger i.a.n.;20903764;jk@advice-adm.dk;Ja
1021765836;01.10.2016;;Sønderborg Løve Apotek, Perlegade;Perlegade 28;6400;Sønderborg;477300 Apoteker;74422000;loeveperlegade@apoteket.dk;Ja
1025167194;27.09.2019;;Det Gamle Apotek Fisketorvet;Kalvebod Brygge 59;1560;København;464930 Engroshandel med kufferter og lædervarer;74721966;;Ja
1023551248;01.04.2018;;Det Gamle Apotek CPH;Frederiksberggade 3;1459;København;477830 Forhandlere af gaveartikler og brugskunst;51161818;cph@det-gamle-apotek.dk;Ja
1018395823;02.04.2013;;Hudlægeklinikken Det Gamle Apotek;Gl Hovedgade 6A;2970;Hørsholm;862200 Praktiserende speciallæger;45162990;risk@dadlnet.dk;Ja
1002931877;26.11.1979;;Sct. Hans Apotek, Odense;Skibhusvej 66;5000;Odense;477300 Apoteker;66121128;;Nej
1018486470;15.05.2013;;Løve Apotek Østerbro Apoteksudsalg;Vendsysselvej 5;4800;Nykøbing;477300 Apoteker;;nykloeve@apoteket.dk;Nej
1016244607;16.08.2010;;Kolding Løve Apotek- Storcenter filial til Kolding Løve Apotek;c/o Dør 1006 -   Skovvangen 42;6000;Kolding;477300 Apoteker;75501247;kolding@apoteket.dk;Ja
1025049736;15.09.2019;;Det Gamle Apotek Ålborg;Algade 10;9000;Aalborg;464930 Engroshandel med kufferter og lædervarer;74721966;;Ja
1021015810;01.01.2016;;Glostrup Apotek Magistrel Produktion;Paul Bergsøes Vej 16;2600;Glostrup;477300 Apoteker;43960010;glostrup@apotekeren.dk;Ja
1017525944;29.02.2012;;SCT. PAULS APOTEK ApS;Jægergårdsgade 76;8000;Aarhus;563000 Cafeér, værtshuse, diskoteker mv.;;;Nej
1011013437;22.12.2004;;DET BETTE APOTEK ApS;Tolstrupvej 102;9700;Brønderslev;999999 Uoplyst;;;Nej
1021739703;29.10.2016;;Niels Bohrs Allé Apotek;Niels Bohrs Allé 150;5230;Odense;477300 Apoteker;65981009;langeskov@apoteket.dk;Nej
1014439761;01.06.2008;;Aalborghus Apotek Hanne Enevoldsen;Grønlands Torv 10;9210;Aalborg;477300 Apoteker;98140499;Aalborghus@apoteket.dk;Nej
1020297650;07.04.2015;;Det Gamle Apotek A/S;Hydrovej 5;6270;Tønder;464930 Engroshandel med kufferter og lædervarer;;;Nej
1004974202;01.04.1999;;DALUM APOTEK/ LARS FOGED;Dalumvej 34  -  Dalum;5250;Odense;477300 Apoteker;66132040;;Nej
1014980128;07.01.2009;;CAFÉ BLÅGÅRDS APOTEK ApS;Blågårds Plads 2;2200;København;563000 Cafeér, værtshuse, diskoteker mv.;;bestyrer@kroteket.dk;Nej
1022966851;30.10.2017;;Spareforeningen Det lille Apotek;c/o Det lille Apotek -   Vestergade 17 -  st.;7600;Struer;949900 Andre organisationer og foreninger i.a.n.;97841484;karsten.n1965@gmail.com;Ja
1021499206;01.06.2016;;Esbjerg City Nord Apotek;Stormgade 157;6715;Esbjerg;477300 Apoteker;75122518;anne.kahns@apoteket.dk;Ja
1008648081;01.01.2000;;Skanderborg Apotek / filial Hørning;Nørre Alle 38;8362;Hørning;477300 Apoteker;86922166;hoerning@skanderborg-apotek.dk;Ja
1015052895;05.02.2009;;Fredericia Løve Apotek Vestcentret;Venusvej 10B;7000;Fredericia;477300 Apoteker;75923544;015fl@apoteket.dk;Ja
1024069792;01.10.2018;;Det Gamle Apotek Vimmelskaftet;Vimmelskaftet 46;1161;København;464930 Engroshandel med kufferter og lædervarer;74721966;dga@dga-engros.dk;Ja
1002904197;01.01.1992;;ESPERGÆRDE APOTEK, ESPERGÆRDE CENTER;Nørremarken 3;3060;Espergærde;477300 Apoteker;49191979;espergaerde@apoteket.dk;Ja
1014573913;01.08.2008;;Rønne Apotek Mette Elsborg;Store Torvegade 12;3700;Rønne;477300 Apoteker;56950130;;Nej
1024002272;12.05.2018;;Andelsboligforeningen 'Det gamle Apotek';Storegade 11;4171;Glumsø;682020 Private andelsboligforeninger;;Andelsboligforeningen@Aldershaab.dk;Ja
1002931889;01.01.1992;;VOLLSMOSE APOTEK CENTER ØST;Vollsmose Allé 10;5240;Odense;477300 Apoteker;;;Nej
1022114154;01.04.2017;;Esbjerg Krone Apotek Broen;Exnersgade 18 -  st. 15.;6700;Esbjerg;477300 Apoteker;75129211;krone@apoteket.dk;Ja
1021230215;02.05.2016;;Skanderborg Apotek / filial Kridthøj;Olaf Rudes Vej 22;8270;Højbjerg;477300 Apoteker;87939002;kridthoej@skanderborg-apotek.dk;Ja
1003171869;19.11.1979;;Tommerup Apotek filial af Odense Bellinge Apotek v/Yvonne Hummelmose;Tallerupvej 15  -  Tommerup St;5690;Tommerup;477300 Apoteker;;tommerup@apoteket.dk;Ja
1002904185;19.11.1979;;Humlebæk Apotek v/Lars Harild;Humlebæk Center 23;3050;Humlebæk;477300 Apoteker;49191979;;Nej
1014684839;01.11.2008;;Varde Apotek Jacob Søe Rasmussen;Vestergade 3;6800;Varde;477300 Apoteker;75221311;;Nej
1002904446;19.11.1979;;Sejlflod Apotek v/Finn Ossian;Rødhøjvej 2;9280;Storvorde;477300 Apoteker;98319335;;Nej
1025167208;15.10.2019;;Det Gamle Apotek Kolding Storcenter;Skovvangen 42;6000;Kolding;464930 Engroshandel med kufferter og lædervarer;74721966;;Ja
1026246748;19.08.2020;;Høng Apotek v/Hassan Rana;Centervej 35;4270;Høng;477300 Apoteker;58852294;xhassanranax@hotmail.com;Nej
